570,0,"; ?(Silk)/(\d+)\.(\d+)(?:\.([0-9\-]+)|) Build\b","['brand','device','model']","['Amazon','Kindle Fire','Kindle Fire$2']"
568,0,"; ?Amazon ([^;/]{1,100}) Build\b","['brand','device','model']","['Amazon','$1','$1']"
664,0,"; ARM; Trident/6\.0; Touch[\);]","['brand','device','model']","['Microsoft','Microsoft Surface RT','Surface RT']"
518,0,"; Apollo Lite Build/","['brand','device','model']","['Vernee','Apollo Lite','Apollo']"
384,0,"; Build/(Nook)","['brand','device','model']","['Nook','$1','Tablet']"
465,0,"; HTC(X06HT) Build","['brand','device','model']","['HTC','$1','$1']"
320,0,"; Lenco ([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Lenco','Lenco $1','$1']"
413,0,"; PHICOMM ([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Phicomm','Phicomm $1','$1']"
412,0,"; PHICOMM (i800)(?: Build|\) AppleWebKit)","['brand','device','model']","['Phicomm','Phicomm $1','$1']"
436,0,"; RCA (\w+)(?: Build|\) AppleWebKit)","['brand','device','model']","['RCA','RCA $1','$1']"
473,0,"; Sony (Tablet[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Sony','Sony $1','$1']"
474,0,"; Sony ([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Sony','Sony $1','$1']"
517,0,"; Thor (E)? Build/","['brand','device','model']","['Vernee','Thor $1','Thor']"
516,0,"; thor Build/","['brand','device','model']","['Vernee','Thor','Thor']"
408,0,"; {0,2}((?:ADR8995|ADR910L|ADR930L|ADR930VW|PTL21|P8000)(?: 4G|)) Build/","['brand','device','model']","['Pantech','$1','$1']"
170,0,"; {0,2}((?:Aquila|Clanga|Rapax)[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model','regex_flag']","['Cmx','$1','$1','i']"
155,0,"; {0,2}((?:B-Tab|B-TAB) ?\d[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Braun','$1','$1']"
149,0,"; {0,2}((?:BLU|Blu)[ _\-])([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Blu','$1$2','$2']"
388,0,"; {0,2}((?:CIUS|cius)[^;/]*)(?: Build|\) AppleWebKit)","['brand','device','model']","['Openpeak','Openpeak $1','$1']"
482,0,"; {0,2}((?:CSL_Spice|Spice|SPICE|CSL)[ _\-]?|)([Mm][Ii])([ _\-]|)(\d{3}[^;/]*)(?: Build|\) AppleWebKit)","['brand','device','model']","['Spice','$1$2$3$4','Mi$4']"
314,0,"; {0,2}((?:EV|KM)-S\d+[A-Z]?)(?: Build|\) AppleWebKit)","['brand','device','model','regex_flag']","['KTtech','$1','$1','i']"
111,0,"; {0,2}((?:FINE|Fine)\d[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Allfine','$1','$1']"
213,0,"; {0,2}((?:FONE|QUANTUM|INSIGNIA) \d+[^;/]{0,100}|PLAYTAB)(?: Build|\) AppleWebKit)","['brand','device','model']","['GoClever','GoClever $1','$1']"
237,0,"; {0,2}((?:HUAWEI[ _]?|Huawei[ _]|)Ascend[ _])([^;/]{1,100}) Build","['brand','device','model']","['Huawei','$1$2','$2']"
236,0,"; {0,2}((?:HUAWEI|Huawei)[ \-]?)(MediaPad) Build","['brand','device','model']","['Huawei','$1$2','$2']"
238,0,"; {0,2}((?:HUAWEI|Huawei)[ _\-]?)((?:G700-|MT-)[^;/]{1,100}) Build","['brand','device','model']","['Huawei','$1$2','$2']"
239,0,"; {0,2}((?:HUAWEI|Huawei)[ _\-]?)([^;/]{1,100}) Build","['brand','device','model']","['Huawei','$1$2','$2']"
368,0,"; {0,2}((?:MP[DQ]C|MPG\d{1,4}|MP\d{3,4}|MID(?:(?:10[234]|114|43|7[247]|8[24]|7)C|8[01]1))[^;/]*)(?: Build|\) AppleWebKit)","['brand','device','model']","['Mpman','$1','$1']"
448,0,"; {0,2}((?:SC)\-[A-Za-z0-9 ]{1,50})(/?[^ ]*|)\)","['brand','device','model']","['Samsung','Samsung $1','$1']"
447,0,"; {0,2}((?:SCH|SGH|SHV|SHW|SPH|SC|SM)\-[A-Za-z0-9 ]{1,50})(/?[^ ]*|) Build","['brand','device','model']","['Samsung','Samsung $1','$1']"
451,0,"; {0,2}((?:SCH|SGH|SHV|SHW|SPH|SC|SM)\-[A-Za-z0-9]{5,6})[\)]","['brand','device','model']","['Samsung','Samsung $1','$1']"
471,0,"; {0,2}((?:SK|ST|E|X|LT|MK|MT|WT)\d{2}[a-z0-9]*(?:-o|)|R800i|U20i) Build","['brand','device','model']","['SonyEricsson','$1','$1']"
337,0,"; {0,2}((?:SMB|smb)[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Malata','$1','$1']"
426,0,"; {0,2}((?:TAB-PLAYTAB|TAB-PROTAB|PROTAB|PlayTabPro|Mobii[ _\-]|TAB-P)[^;/]*)(?: Build|\) AppleWebKit)","['brand','device','model']","['POV','POV $1','$1']"
523,0,"; {0,2}((?:ViewPad|ViewPhone|VSD)[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Viewsonic','$1','$1']"
246,0,"; {0,2}((?:[A-Z]{3})\-L[A-Za0-9]{2})[\)]","['brand','device','model']","['Huawei','Huawei $1','$1']"
539,0,"; {0,2}((MIX) ([^;/]*)) (Build|MIUI)/","['brand','device','model']","['XiaoMi','XiaoMi $1','$1']"
537,0,"; {0,2}((Mi|MI|HM|MI-ONE|Redmi)[ -](NOTE |Note |)[^;/\)]*)","['brand','device','model']","['XiaoMi','XiaoMi $1','$1']"
536,0,"; {0,2}((Mi|MI|HM|MI-ONE|Redmi)[ -](NOTE |Note |)[^;/]*) (Build|MIUI)/","['brand','device','model']","['XiaoMi','XiaoMi $1','$1']"
178,0,"; {0,2}(001DL)(?: Build|\) AppleWebKit)","['brand','device','model']","['Dell','Dell $1','Streak']"
466,0,"; {0,2}(001HT|X06HT) Build","['brand','device','model']","['HTC','$1','$1']"
463,0,"; {0,2}(003P|101P|101P11C|102P) Build","['brand','device','model']","['Panasonic','$1','$1']"
464,0,"; {0,2}(00\dZ) Build/","['brand','device','model']","['ZTE','$1','$1']"
180,0,"; {0,2}(101DL|GS01|Streak Pro[^;/]{0,100})(?: Build|\) AppleWebKit)","['brand','device','model']","['Dell','Dell $1','Streak Pro']"
467,0,"; {0,2}(201M) Build","['brand','device','model']","['Motorola','$1','XT902']"
328,0,"; {0,2}(3GC101|3GW10[01]|A390) Build/","['brand','device','model']","['Lenovo','$1','$1']"
253,0,"; {0,2}(?:(?:HTC|htc)(?:_blocked|)[ _/])+([^ _/;]+)(?: {0,2}Build|[;\)]| - )","['brand','device','model']","['HTC','HTC $1','$1']"
254,0,"; {0,2}(?:(?:HTC|htc)(?:_blocked|)[ _/])+([^ _/]+)(?:[ _/]([^ _/;\)]+)|)(?: {0,2}Build|[;\)]| - )","['brand','device','model']","['HTC','HTC $1 $2','$1 $2']"
